customer_id,first_purchase_date,last_purchase_date,total_orders,total_revenue,total_quantity,recency_days,lifetime_days,avg_order_value,first_purchase_month,last_purchase_month,orders_per_month,avg_items_per_order
15010.0,2011-11-04,2011-11-04,1,308.94,184,36,0,308.94,2011-11-01,2011-11-01,1.0,184.0
15012.0,2010-12-01,2011-10-17,2,405.04,225,54,320,202.52,2010-12-01,2011-10-01,0.1875,112.5
15014.0,2011-06-16,2011-10-27,2,257.67,149,44,133,128.835,2011-06-01,2011-10-01,0.45112781954887216,74.5
15016.0,2011-06-20,2011-06-20,1,170.04,76,173,0,170.04,2011-06-01,2011-06-01,1.0,76.0
15017.0,2011-11-06,2011-11-06,1,125.58,63,34,0,125.58,2011-11-01,2011-11-01,1.0,63.0
15018.0,2010-12-07,2011-11-01,3,496.21,189,39,329,165.40333333333334,2010-12-01,2011-11-01,0.2735562310030395,63.0
15019.0,2011-03-18,2011-03-18,1,252.81,150,267,0,252.81,2011-03-01,2011-03-01,1.0,150.0
15021.0,2010-12-08,2011-12-01,9,1871.77,819,9,358,207.97444444444443,2010-12-01,2011-12-01,0.7541899441340782,91.0
15022.0,2011-10-23,2011-11-28,4,852.39,527,12,36,213.0975,2011-10-01,2011-11-01,3.3333333333333335,131.75
15023.0,2010-12-05,2011-12-06,11,6720.41,2827,4,366,610.9463636363636,2010-12-01,2011-12-01,0.9016393442622951,257.0
15024.0,2010-12-07,2011-11-30,10,1636.43,902,10,358,163.643,2010-12-01,2011-11-01,0.8379888268156425,90.2
15025.0,2011-11-06,2011-11-06,1,361.96,184,34,0,361.96,2011-11-01,2011-11-01,1.0,184.0
15026.0,2011-03-07,2011-09-20,3,469.0,285,81,197,156.33333333333334,2011-03-01,2011-09-01,0.4568527918781726,95.0
15027.0,2011-04-15,2011-11-09,4,1066.15,565,31,208,266.5375,2011-04-01,2011-11-01,0.5769230769230769,141.25
15028.0,2010-12-06,2011-12-01,4,627.13,459,9,360,156.7825,2010-12-01,2011-12-01,0.3333333333333333,114.75
15030.0,2011-03-16,2011-09-29,2,518.28,372,72,197,259.14,2011-03-01,2011-09-01,0.30456852791878175,186.0
15031.0,2011-03-02,2011-12-05,4,653.19,400,5,278,163.2975,2011-03-01,2011-12-01,0.4316546762589928,100.0
15032.0,2010-12-08,2011-03-28,3,4959.1,2968,257,110,1653.0333333333335,2010-12-01,2011-03-01,0.8181818181818182,989.3333333333334
15033.0,2011-01-14,2011-12-05,10,2557.18,1672,5,325,255.718,2011-01-01,2011-12-01,0.923076923076923,167.2
15034.0,2010-12-21,2011-11-24,8,4274.16,2413,16,338,534.27,2010-12-01,2011-11-01,0.7100591715976331,301.625
15035.0,2011-09-11,2011-09-11,1,252.73000000000002,245,90,0,252.73000000000002,2011-09-01,2011-09-01,1.0,245.0
15036.0,2011-06-13,2011-09-28,3,429.56,316,73,107,143.18666666666667,2011-06-01,2011-09-01,0.8411214953271028,105.33333333333333
15038.0,2010-12-05,2011-10-12,6,685.74,212,59,311,114.29,2010-12-01,2011-10-01,0.5787781350482315,35.333333333333336
15039.0,2010-12-06,2011-11-30,47,19766.59,9131,10,359,420.5657446808511,2010-12-01,2011-11-01,3.927576601671309,194.27659574468086
15041.0,2011-06-22,2011-06-22,1,179.93,103,171,0,179.93,2011-06-01,2011-06-01,1.0,103.0
15042.0,2011-05-24,2011-05-24,1,135.93,30,200,0,135.93,2011-05-01,2011-05-01,1.0,30.0
15043.0,2011-11-08,2011-11-08,1,537.0,300,32,0,537.0,2011-11-01,2011-11-01,1.0,300.0
15044.0,2010-12-12,2011-11-20,17,7634.7300000000005,2785,20,343,449.1017647058824,2010-12-01,2011-11-01,1.4868804664723032,163.8235294117647
15045.0,2011-03-27,2011-07-11,2,735.66,114,152,106,367.83,2011-03-01,2011-07-01,0.5660377358490566,57.0
15046.0,2011-01-05,2011-11-30,15,5090.42,3372,10,329,339.36133333333333,2011-01-01,2011-11-01,1.3677811550151975,224.8
15047.0,2011-03-15,2011-03-15,1,343.62,222,270,0,343.62,2011-03-01,2011-03-01,1.0,222.0
15048.0,2010-12-06,2011-10-05,4,381.0,192,66,303,95.25,2010-12-01,2011-10-01,0.39603960396039606,48.0
15049.0,2011-03-11,2011-03-11,1,121.17000000000002,63,274,0,121.17000000000002,2011-03-01,2011-03-01,1.0,63.0
15050.0,2011-09-29,2011-11-14,3,1737.69,1216,26,46,579.23,2011-09-01,2011-11-01,1.9565217391304346,405.3333333333333
15051.0,2011-07-12,2011-11-16,3,1383.36,1010,24,127,461.11999999999995,2011-07-01,2011-11-01,0.7086614173228346,336.6666666666667
15052.0,2011-01-24,2011-01-24,1,207.73000000000002,79,320,0,207.73000000000002,2011-01-01,2011-01-01,1.0,79.0
15053.0,2011-03-03,2011-12-05,3,693.95,984,5,277,231.3166666666667,2011-03-01,2011-12-01,0.3249097472924188,328.0
15054.0,2011-10-30,2011-11-27,2,302.1,198,13,28,151.05,2011-10-01,2011-11-01,2.0,99.0
15057.0,2011-01-28,2011-03-09,2,1489.5,668,276,40,744.75,2011-01-01,2011-03-01,1.5,334.0
15058.0,2011-01-31,2011-11-14,11,2102.54,1054,26,287,191.14,2011-01-01,2011-11-01,1.1498257839721255,95.81818181818181
15059.0,2011-01-09,2011-10-30,9,1337.72,604,41,294,148.63555555555556,2011-01-01,2011-10-01,0.9183673469387754,67.11111111111111
15060.0,2011-11-30,2011-12-01,4,294.25,257,9,1,73.5625,2011-11-01,2011-12-01,4.0,64.25
15061.0,2010-12-02,2011-12-06,48,54534.14,28920,4,369,1136.1279166666666,2010-12-01,2011-12-01,3.902439024390244,602.5
15062.0,2010-12-15,2011-09-29,4,987.86,763,72,288,246.965,2010-12-01,2011-09-01,0.4166666666666667,190.75
15063.0,2011-05-10,2011-05-10,1,370.79999999999995,56,214,0,370.79999999999995,2011-05-01,2011-05-01,1.0,56.0
15065.0,2011-02-21,2011-11-02,4,3158.13,1383,38,254,789.5325,2011-02-01,2011-11-01,0.47244094488188976,345.75
15066.0,2011-10-17,2011-10-17,1,893.59,317,54,0,893.59,2011-10-01,2011-10-01,1.0,317.0
15067.0,2011-03-02,2011-09-22,3,1744.76,954,79,204,581.5866666666667,2011-03-01,2011-09-01,0.4411764705882353,318.0
15068.0,2011-03-28,2011-10-24,2,553.36,364,47,210,276.68,2011-03-01,2011-10-01,0.2857142857142857,182.0
15069.0,2011-06-13,2011-06-13,1,1109.53,520,180,0,1109.53,2011-06-01,2011-06-01,1.0,520.0
15070.0,2010-12-02,2010-12-02,1,106.2,36,373,0,106.2,2010-12-01,2010-12-01,1.0,36.0
15071.0,2011-03-09,2011-09-07,2,982.07,269,94,182,491.035,2011-03-01,2011-09-01,0.32967032967032966,134.5
15073.0,2011-06-06,2011-11-30,3,1043.41,491,10,177,347.80333333333334,2011-06-01,2011-11-01,0.5084745762711864,163.66666666666666
15074.0,2011-08-26,2011-08-26,1,735.67,431,106,0,735.67,2011-08-01,2011-08-01,1.0,431.0
15075.0,2011-09-23,2011-09-23,1,773.03,447,78,0,773.03,2011-09-01,2011-09-01,1.0,447.0
15076.0,2011-06-20,2011-06-20,1,880.85,571,173,0,880.85,2011-06-01,2011-06-01,1.0,571.0
15078.0,2010-12-06,2011-12-02,32,9743.11,5105,8,361,304.4721875,2010-12-01,2011-12-01,2.6592797783933517,159.53125
15079.0,2010-12-09,2011-05-11,4,895.61,389,213,153,223.9025,2010-12-01,2011-05-01,0.7843137254901962,97.25
15081.0,2010-12-07,2011-11-17,5,504.8,190,23,345,100.96000000000001,2010-12-01,2011-11-01,0.43478260869565216,38.0
15083.0,2011-03-28,2011-03-28,1,88.2,38,257,0,88.2,2011-03-01,2011-03-01,1.0,38.0
15087.0,2011-03-03,2011-03-03,1,306.94,470,282,0,306.94,2011-03-01,2011-03-01,1.0,470.0
15088.0,2011-10-03,2011-11-18,2,1160.07,460,22,46,580.035,2011-10-01,2011-11-01,1.3043478260869565,230.0
15089.0,2011-08-03,2011-11-29,6,2420.84,1359,11,118,403.47333333333336,2011-08-01,2011-11-01,1.5254237288135595,226.5
15090.0,2011-02-04,2011-02-04,1,381.32,208,309,0,381.32,2011-02-01,2011-02-01,1.0,208.0
15091.0,2011-10-03,2011-10-03,1,480.71,346,68,0,480.71,2011-10-01,2011-10-01,1.0,346.0
15092.0,2011-03-01,2011-05-08,2,457.81,135,216,68,228.905,2011-03-01,2011-05-01,0.8823529411764706,67.5
15093.0,2010-12-02,2011-11-21,6,4597.02,3760,19,354,766.1700000000001,2010-12-01,2011-11-01,0.5084745762711864,626.6666666666666
15095.0,2011-05-20,2011-08-28,4,1370.6000000000001,1079,104,100,342.65000000000003,2011-05-01,2011-08-01,1.2,269.75
15096.0,2011-10-28,2011-10-28,1,219.39000000000001,120,43,0,219.39000000000001,2011-10-01,2011-10-01,1.0,120.0
15097.0,2011-12-05,2011-12-05,1,248.08,170,5,0,248.08,2011-12-01,2011-12-01,1.0,170.0
15098.0,2011-06-10,2011-06-10,3,39916.5,121,183,0,13305.5,2011-06-01,2011-06-01,3.0,40.333333333333336
15099.0,2011-09-16,2011-09-16,1,410.48,343,85,0,410.48,2011-09-01,2011-09-01,1.0,343.0
15100.0,2010-12-01,2011-01-10,3,876.0,80,334,40,292.0,2010-12-01,2011-01-01,2.25,26.666666666666668
15101.0,2010-12-15,2011-12-01,2,317.53000000000003,241,9,351,158.76500000000001,2010-12-01,2011-12-01,0.17094017094017094,120.5
15103.0,2011-09-14,2011-11-08,2,703.36,329,32,55,351.68,2011-09-01,2011-11-01,1.090909090909091,164.5
15104.0,2011-03-02,2011-05-27,2,993.54,635,197,86,496.77,2011-03-01,2011-05-01,0.6976744186046512,317.5
15105.0,2011-07-28,2011-11-21,7,2298.93,1211,19,116,328.4185714285714,2011-07-01,2011-11-01,1.8103448275862069,173.0
15106.0,2011-03-15,2011-11-22,5,1422.52,1181,18,252,284.504,2011-03-01,2011-11-01,0.5952380952380952,236.2
15107.0,2010-12-02,2011-02-01,6,319.5,169,312,61,53.25,2010-12-01,2011-02-01,2.9508196721311477,28.166666666666668
15108.0,2011-04-26,2011-07-21,4,1300.25,499,142,86,325.0625,2011-04-01,2011-07-01,1.3953488372093024,124.75
15109.0,2011-04-08,2011-04-08,1,484.95,131,246,0,484.95,2011-04-01,2011-04-01,1.0,131.0
15110.0,2011-01-25,2011-11-16,4,996.1,246,24,295,249.025,2011-01-01,2011-11-01,0.4067796610169491,61.5
15111.0,2010-12-02,2011-11-10,3,1567.48,710,30,343,522.4933333333333,2010-12-01,2011-11-01,0.26239067055393583,236.66666666666666
15113.0,2011-10-16,2011-11-30,3,3509.43,2344,10,45,1169.81,2011-10-01,2011-11-01,2.0,781.3333333333334
15114.0,2011-02-11,2011-11-09,10,2760.56,3096,31,271,276.056,2011-02-01,2011-11-01,1.1070110701107012,309.6
15115.0,2011-11-21,2011-11-21,1,340.11,157,19,0,340.11,2011-11-01,2011-11-01,1.0,157.0
15116.0,2011-05-19,2011-11-22,4,1352.75,648,18,187,338.1875,2011-05-01,2011-11-01,0.6417112299465241,162.0
15117.0,2011-05-08,2011-11-25,5,1551.78,1948,15,201,310.356,2011-05-01,2011-11-01,0.7462686567164178,389.6
15118.0,2011-07-28,2011-07-28,1,244.8,1440,135,0,244.8,2011-07-01,2011-07-01,1.0,1440.0
15119.0,2011-04-08,2011-04-08,1,266.4,88,246,0,266.4,2011-04-01,2011-04-01,1.0,88.0
15120.0,2011-07-29,2011-07-29,1,358.82,296,134,0,358.82,2011-07-01,2011-07-01,1.0,296.0
15121.0,2011-02-24,2011-10-20,2,457.72,199,51,238,228.86,2011-02-01,2011-10-01,0.25210084033613445,99.5
15122.0,2011-02-15,2011-08-17,3,1633.78,800,115,183,544.5933333333334,2011-02-01,2011-08-01,0.49180327868852464,266.6666666666667
15123.0,2011-05-17,2011-12-02,2,2199.31,1195,8,199,1099.655,2011-05-01,2011-12-01,0.3015075376884422,597.5
15124.0,2011-06-01,2011-11-17,2,184.19,233,23,169,92.095,2011-06-01,2011-11-01,0.35502958579881655,116.5
15125.0,2011-03-14,2011-11-14,15,11528.48,6193,26,245,768.5653333333333,2011-03-01,2011-11-01,1.836734693877551,412.8666666666667
15127.0,2011-10-05,2011-10-05,1,406.53000000000003,251,66,0,406.53000000000003,2011-10-01,2011-10-01,1.0,251.0
15128.0,2011-05-04,2011-10-10,4,1471.0,1343,61,159,367.75,2011-05-01,2011-10-01,0.7547169811320755,335.75
15129.0,2011-02-21,2011-10-20,11,3447.4,1794,51,241,313.40000000000003,2011-02-01,2011-10-01,1.3692946058091287,163.0909090909091
15130.0,2011-06-23,2011-06-23,1,330.11,197,170,0,330.11,2011-06-01,2011-06-01,1.0,197.0
15132.0,2011-03-22,2011-11-21,5,977.9300000000001,679,19,244,195.586,2011-03-01,2011-11-01,0.6147540983606558,135.8
15133.0,2011-02-11,2011-08-04,3,982.42,680,128,174,327.4733333333333,2011-02-01,2011-08-01,0.5172413793103449,226.66666666666666
15134.0,2011-04-13,2011-11-25,8,1387.99,887,15,226,173.49875,2011-04-01,2011-11-01,1.0619469026548674,110.875
15135.0,2011-04-14,2011-04-14,1,139.05,43,240,0,139.05,2011-04-01,2011-04-01,1.0,43.0
15136.0,2011-09-04,2011-12-07,4,1286.7,776,3,94,321.675,2011-09-01,2011-12-01,1.2765957446808511,194.0
15139.0,2011-01-07,2011-04-14,2,178.96,208,240,97,89.48,2011-01-01,2011-04-01,0.6185567010309279,104.0
15140.0,2011-03-20,2011-10-18,7,2354.25,1572,53,212,336.32142857142856,2011-03-01,2011-10-01,0.9905660377358491,224.57142857142858
15142.0,2011-10-24,2011-10-24,1,498.74,365,47,0,498.74,2011-10-01,2011-10-01,1.0,365.0
15143.0,2011-04-28,2011-04-28,1,259.45,150,226,0,259.45,2011-04-01,2011-04-01,1.0,150.0
15144.0,2011-01-31,2011-12-01,17,6580.4400000000005,3050,9,304,387.084705882353,2011-01-01,2011-12-01,1.6776315789473686,179.41176470588235
15145.0,2011-04-05,2011-12-05,4,1194.73,756,5,244,298.6825,2011-04-01,2011-12-01,0.49180327868852464,189.0
15146.0,2011-02-21,2011-06-28,2,1327.16,1473,165,127,663.58,2011-02-01,2011-06-01,0.47244094488188976,736.5
15147.0,2011-04-13,2011-04-13,1,623.5,366,241,0,623.5,2011-04-01,2011-04-01,1.0,366.0
15148.0,2011-11-29,2011-11-29,1,301.29,187,11,0,301.29,2011-11-01,2011-11-01,1.0,187.0
15149.0,2011-07-29,2011-07-29,1,520.8000000000001,128,134,0,520.8000000000001,2011-07-01,2011-07-01,1.0,128.0
15150.0,2011-03-15,2011-11-22,10,5291.33,3642,18,252,529.133,2011-03-01,2011-11-01,1.1904761904761905,364.2
15152.0,2011-06-05,2011-11-30,13,4745.69,2704,10,178,365.0530769230769,2011-06-01,2011-11-01,2.191011235955056,208.0
15153.0,2011-11-08,2011-11-08,1,329.25,198,32,0,329.25,2011-11-01,2011-11-01,1.0,198.0
15154.0,2011-09-25,2011-09-25,1,254.28,89,76,0,254.28,2011-09-01,2011-09-01,1.0,89.0
15156.0,2011-11-06,2011-12-08,3,961.49,597,2,32,320.49666666666667,2011-11-01,2011-12-01,2.8125,199.0
15157.0,2010-12-16,2011-12-06,3,1936.07,2392,4,355,645.3566666666667,2010-12-01,2011-12-01,0.2535211267605634,797.3333333333334
15158.0,2011-10-25,2011-10-25,1,401.40000000000003,198,46,0,401.40000000000003,2011-10-01,2011-10-01,1.0,198.0
15159.0,2010-12-13,2011-12-08,30,18641.010000000002,11441,2,360,621.3670000000001,2010-12-01,2011-12-01,2.5,381.3666666666667
15160.0,2010-12-17,2010-12-17,1,158.16,84,358,0,158.16,2010-12-01,2010-12-01,1.0,84.0
15163.0,2011-05-31,2011-11-21,2,304.47,186,19,174,152.235,2011-05-01,2011-11-01,0.3448275862068966,93.0
15164.0,2011-01-04,2011-10-02,3,824.58,351,69,271,274.86,2011-01-01,2011-10-01,0.33210332103321033,117.0
15165.0,2010-12-01,2010-12-01,1,487.75,160,374,0,487.75,2010-12-01,2010-12-01,1.0,160.0
15167.0,2011-01-23,2011-01-23,1,158.8,65,321,0,158.8,2011-01-01,2011-01-01,1.0,65.0
15168.0,2011-11-14,2011-11-14,1,106.56,52,26,0,106.56,2011-11-01,2011-11-01,1.0,52.0
15171.0,2011-01-12,2011-01-12,1,1289.5,290,332,0,1289.5,2011-01-01,2011-01-01,1.0,290.0
15172.0,2011-04-17,2011-12-01,5,1624.05,1611,9,228,324.81,2011-04-01,2011-12-01,0.6578947368421053,322.2
15174.0,2011-01-21,2011-01-21,1,135.75,145,323,0,135.75,2011-01-01,2011-01-01,1.0,145.0
15175.0,2011-09-29,2011-09-29,1,224.14,454,72,0,224.14,2011-09-01,2011-09-01,1.0,454.0
15178.0,2011-03-24,2011-03-24,1,40.5,30,261,0,40.5,2011-03-01,2011-03-01,1.0,30.0
15179.0,2011-01-24,2011-11-21,5,2206.9500000000003,1938,19,301,441.39000000000004,2011-01-01,2011-11-01,0.4983388704318937,387.6
15180.0,2010-12-07,2010-12-07,1,87.5,36,368,0,87.5,2010-12-01,2010-12-01,1.0,36.0
15181.0,2011-03-15,2011-10-04,3,689.48,544,67,203,229.82666666666668,2011-03-01,2011-10-01,0.4433497536945813,181.33333333333334
15182.0,2011-03-16,2011-07-08,2,622.85,253,155,114,311.425,2011-03-01,2011-07-01,0.5263157894736842,126.5
15184.0,2011-06-02,2011-11-10,2,402.2,199,30,161,201.1,2011-06-01,2011-11-01,0.3726708074534162,99.5
15185.0,2011-09-30,2011-09-30,1,310.62,666,71,0,310.62,2011-09-01,2011-09-01,1.0,666.0
15186.0,2011-06-24,2011-11-25,2,411.41,215,15,154,205.705,2011-06-01,2011-11-01,0.3896103896103896,107.5
15187.0,2011-05-11,2011-12-08,16,4777.18,1887,2,211,298.57375,2011-05-01,2011-12-01,2.2748815165876777,117.9375
15189.0,2011-01-11,2011-12-08,41,16225.39,6149,2,331,395.74121951219513,2011-01-01,2011-12-01,3.716012084592145,149.97560975609755
15192.0,2010-12-09,2011-08-12,3,1044.32,918,120,246,348.1066666666666,2010-12-01,2011-08-01,0.3658536585365854,306.0
15193.0,2011-10-10,2011-10-10,1,499.32,144,61,0,499.32,2011-10-01,2011-10-01,1.0,144.0
15194.0,2010-12-06,2011-12-06,15,7616.53,5703,4,365,507.76866666666666,2010-12-01,2011-12-01,1.2328767123287672,380.2
15195.0,2011-12-07,2011-12-07,1,3861.0,1404,3,0,3861.0,2011-12-01,2011-12-01,1.0,1404.0
15197.0,2010-12-16,2011-11-29,3,1079.61,469,11,348,359.86999999999995,2010-12-01,2011-11-01,0.25862068965517243,156.33333333333334
15198.0,2011-08-07,2011-09-08,2,193.64,120,93,32,96.82,2011-08-01,2011-09-01,1.875,60.0
15199.0,2011-02-04,2011-10-11,4,1268.7,396,60,249,317.175,2011-02-01,2011-10-01,0.48192771084337344,99.0
15201.0,2011-04-06,2011-09-13,5,1236.54,1210,88,160,247.308,2011-04-01,2011-09-01,0.9375,242.0
15203.0,2011-02-01,2011-11-14,6,1827.8,1753,26,286,304.6333333333333,2011-02-01,2011-11-01,0.6293706293706294,292.1666666666667
15204.0,2010-12-17,2010-12-17,1,316.58,258,358,0,316.58,2010-12-01,2010-12-01,1.0,258.0
15205.0,2011-08-04,2011-09-15,2,653.24,378,86,42,326.62,2011-08-01,2011-09-01,1.4285714285714286,189.0
15206.0,2011-03-09,2011-11-29,4,420.3,162,11,265,105.075,2011-03-01,2011-11-01,0.45283018867924524,40.5
15208.0,2010-12-21,2011-12-08,5,870.12,316,2,352,174.024,2010-12-01,2011-12-01,0.42613636363636365,63.2
15210.0,2011-04-28,2011-04-28,1,331.18,228,226,0,331.18,2011-04-01,2011-04-01,1.0,228.0
15211.0,2010-12-09,2011-10-10,2,894.4100000000001,240,61,305,447.20500000000004,2010-12-01,2011-10-01,0.19672131147540986,120.0
15212.0,2011-04-12,2011-04-12,1,101.8,36,242,0,101.8,2011-04-01,2011-04-01,1.0,36.0
15213.0,2011-01-14,2011-01-25,2,328.35,272,319,11,164.175,2011-01-01,2011-01-01,2.0,136.0
15214.0,2011-04-11,2011-12-08,8,1661.44,1254,2,241,207.68,2011-04-01,2011-12-01,0.995850622406639,156.75
15215.0,2011-09-04,2011-10-24,3,734.94,225,47,50,244.98000000000002,2011-09-01,2011-10-01,1.7999999999999998,75.0
15216.0,2011-09-13,2011-09-13,1,96.6,28,88,0,96.6,2011-09-01,2011-09-01,1.0,28.0
15218.0,2011-01-25,2011-11-29,11,5756.89,3329,11,308,523.3536363636364,2011-01-01,2011-11-01,1.0714285714285714,302.6363636363636
15219.0,2011-06-16,2011-06-16,1,305.75,45,177,0,305.75,2011-06-01,2011-06-01,1.0,45.0
15220.0,2011-03-04,2011-10-19,6,1778.96,1393,52,229,296.49333333333334,2011-03-01,2011-10-01,0.7860262008733624,232.16666666666666
15221.0,2010-12-08,2010-12-08,1,403.25,43,367,0,403.25,2010-12-01,2010-12-01,1.0,43.0
15222.0,2011-01-25,2011-01-25,1,585.0,440,319,0,585.0,2011-01-01,2011-01-01,1.0,440.0
15223.0,2011-04-04,2011-04-28,2,755.75,213,226,24,377.875,2011-04-01,2011-04-01,2.0,106.5
15224.0,2010-12-12,2010-12-16,2,322.08,152,359,4,161.04,2010-12-01,2010-12-01,2.0,76.0
15225.0,2011-04-19,2011-04-19,1,409.40000000000003,226,235,0,409.40000000000003,2011-04-01,2011-04-01,1.0,226.0
15226.0,2011-02-02,2011-02-02,1,154.41,71,311,0,154.41,2011-02-01,2011-02-01,1.0,71.0
15227.0,2011-01-26,2011-11-03,5,1219.4,750,37,281,243.88000000000002,2011-01-01,2011-11-01,0.5338078291814946,150.0
15228.0,2011-02-18,2011-10-04,4,3386.71,2255,67,228,846.6775,2011-02-01,2011-10-01,0.5263157894736842,563.75
15230.0,2011-04-13,2011-04-14,2,429.6,351,240,1,214.8,2011-04-01,2011-04-01,2.0,175.5
15232.0,2011-07-22,2011-08-18,2,612.06,686,114,27,306.03,2011-07-01,2011-08-01,2.0,343.0
15234.0,2011-03-08,2011-03-08,1,197.0,196,277,0,197.0,2011-03-01,2011-03-01,1.0,196.0
15235.0,2010-12-01,2011-05-06,12,2247.51,1324,218,156,187.29250000000002,2010-12-01,2011-05-01,2.3076923076923075,110.33333333333333
15236.0,2011-02-14,2011-02-14,1,321.05,269,299,0,321.05,2011-02-01,2011-02-01,1.0,269.0
15237.0,2011-04-26,2011-12-08,4,1412.32,1071,2,226,353.08,2011-04-01,2011-12-01,0.5309734513274337,267.75
15238.0,2011-06-08,2011-11-10,3,1071.99,692,30,155,357.33,2011-06-01,2011-11-01,0.5806451612903225,230.66666666666666
15239.0,2011-09-22,2011-11-29,2,780.59,594,11,68,390.295,2011-09-01,2011-11-01,0.8823529411764706,297.0
15240.0,2011-02-01,2011-10-26,5,1706.57,1369,45,267,341.31399999999996,2011-02-01,2011-10-01,0.5617977528089887,273.8
15241.0,2011-03-01,2011-10-04,8,1756.44,1818,67,217,219.555,2011-03-01,2011-10-01,1.1059907834101383,227.25
15243.0,2011-09-26,2011-09-26,1,316.68,185,75,0,316.68,2011-09-01,2011-09-01,1.0,185.0
15244.0,2011-04-05,2011-10-05,2,631.57,405,66,183,315.785,2011-04-01,2011-10-01,0.3278688524590164,202.5
15245.0,2011-03-23,2011-07-28,3,2515.84,1784,135,127,838.6133333333333,2011-03-01,2011-07-01,0.7086614173228346,594.6666666666666
15246.0,2010-12-16,2011-04-15,2,514.15,247,239,120,257.075,2010-12-01,2011-04-01,0.5,123.5
15247.0,2011-08-09,2011-08-09,1,356.0,160,123,0,356.0,2011-08-01,2011-08-01,1.0,160.0
15249.0,2011-03-28,2011-11-08,13,6688.46,3577,32,225,514.496923076923,2011-03-01,2011-11-01,1.7333333333333334,275.15384615384613
15251.0,2011-04-12,2011-11-30,11,10484.99,6171,10,232,953.180909090909,2011-04-01,2011-11-01,1.4224137931034482,561.0
15252.0,2011-06-09,2011-11-03,2,740.78,522,37,147,370.39,2011-06-01,2011-11-01,0.4081632653061224,261.0
15253.0,2011-06-23,2011-11-23,5,918.2,866,17,153,183.64000000000001,2011-06-01,2011-11-01,0.9803921568627452,173.2
15254.0,2011-08-04,2011-08-04,1,300.36,275,128,0,300.36,2011-08-01,2011-08-01,1.0,275.0
15255.0,2011-10-04,2011-10-04,1,890.85,489,67,0,890.85,2011-10-01,2011-10-01,1.0,489.0
15256.0,2011-07-14,2011-07-14,1,98.45,55,149,0,98.45,2011-07-01,2011-07-01,1.0,55.0
15257.0,2011-03-01,2011-03-01,1,317.15,46,284,0,317.15,2011-03-01,2011-03-01,1.0,46.0
15258.0,2011-05-06,2011-06-24,2,623.16,142,169,49,311.58,2011-05-01,2011-06-01,1.2244897959183674,71.0
15260.0,2010-12-02,2011-08-31,7,1810.77,885,101,272,258.68142857142857,2010-12-01,2011-08-01,0.7720588235294118,126.42857142857143
15261.0,2011-07-27,2011-07-27,1,254.82,270,136,0,254.82,2011-07-01,2011-07-01,1.0,270.0
15262.0,2011-01-20,2011-01-20,1,178.95000000000002,73,324,0,178.95000000000002,2011-01-01,2011-01-01,1.0,73.0
15263.0,2011-08-25,2011-08-25,1,156.51,89,107,0,156.51,2011-08-01,2011-08-01,1.0,89.0
15264.0,2011-10-06,2011-10-06,1,393.74,265,65,0,393.74,2011-10-01,2011-10-01,1.0,265.0
15265.0,2011-04-18,2011-07-11,2,1506.1200000000001,612,152,84,753.0600000000001,2011-04-01,2011-07-01,0.7142857142857143,306.0
15266.0,2011-01-05,2011-01-05,1,119.3,18,339,0,119.3,2011-01-01,2011-01-01,1.0,18.0
15267.0,2011-06-10,2011-11-17,5,1717.36,944,23,160,343.472,2011-06-01,2011-11-01,0.9375,188.8
15269.0,2011-11-16,2011-11-16,1,408.8,26,24,0,408.8,2011-11-01,2011-11-01,1.0,26.0
15270.0,2011-02-02,2011-11-24,7,2379.49,1521,16,295,339.9271428571428,2011-02-01,2011-11-01,0.711864406779661,217.28571428571428
15271.0,2010-12-09,2011-12-02,15,2493.34,1251,8,358,166.22266666666667,2010-12-01,2011-12-01,1.2569832402234637,83.4
15272.0,2011-09-14,2011-10-13,2,721.94,310,58,29,360.97,2011-09-01,2011-10-01,2.0,155.0
15274.0,2011-11-21,2011-12-05,2,716.57,619,5,14,358.285,2011-11-01,2011-12-01,2.0,309.5
15275.0,2011-11-02,2011-11-02,1,615.14,498,38,0,615.14,2011-11-01,2011-11-01,1.0,498.0
15276.0,2011-10-04,2011-10-04,1,128.63,61,67,0,128.63,2011-10-01,2011-10-01,1.0,61.0
15277.0,2011-10-24,2011-10-24,1,255.89999999999998,205,47,0,255.89999999999998,2011-10-01,2011-10-01,1.0,205.0
15279.0,2010-12-20,2010-12-20,1,290.51,189,355,0,290.51,2010-12-01,2010-12-01,1.0,189.0
15280.0,2011-06-20,2011-06-20,1,113.12,154,173,0,113.12,2011-06-01,2011-06-01,1.0,154.0
15281.0,2011-01-10,2011-10-12,9,2332.15,1211,59,275,259.1277777777778,2011-01-01,2011-10-01,0.9818181818181819,134.55555555555554
15286.0,2011-10-21,2011-10-21,1,240.55,55,50,0,240.55,2011-10-01,2011-10-01,1.0,55.0
15287.0,2011-09-30,2011-11-17,2,486.69,433,23,48,243.345,2011-09-01,2011-11-01,1.25,216.5
15288.0,2010-12-09,2011-10-27,5,2306.52,775,44,322,461.304,2010-12-01,2011-10-01,0.46583850931677023,155.0
15289.0,2011-04-04,2011-11-10,3,939.78,1008,30,220,313.26,2011-04-01,2011-11-01,0.4090909090909091,336.0
15290.0,2010-12-15,2011-12-05,18,7943.22,4501,5,355,441.29,2010-12-01,2011-12-01,1.5211267605633803,250.05555555555554
