customer_id,recency,frequency,monetary,R_score,frequency_rank,F_score,monetary_rank,M_score,RFM_score,RFM_code,segment
15146.0,165,2,1327.16,2,1904.0,3,3017.0,4,9,234,At Risk
15147.0,241,1,623.5,1,684.0,1,2062.0,3,5,113,Lost
15148.0,11,1,301.29,5,685.0,1,1054.0,2,8,512,Unclassified
15149.0,134,1,520.8000000000001,2,686.0,1,1818.0,3,6,213,At Risk
15150.0,18,10,5291.33,4,3973.0,5,4087.0,5,14,455,Potential
15152.0,10,13,4745.69,5,4112.0,5,4044.0,5,15,555,Loyal
15153.0,32,1,329.25,4,687.0,1,1214.0,2,7,412,Potential
15154.0,76,1,254.28,2,688.0,1,892.0,2,5,212,At Risk
15156.0,2,3,961.49,5,2554.0,3,2631.0,4,12,534,Unclassified
15157.0,4,3,1936.07,5,2555.0,3,3415.0,4,12,534,Unclassified
15158.0,46,1,401.4,3,689.0,1,1494.0,2,6,312,Potential
15159.0,2,30,18641.01,5,4294.0,5,4292.0,5,15,555,Loyal
15160.0,358,1,158.16,1,690.0,1,454.0,1,3,111,Lost
15163.0,19,2,304.47,4,1905.0,3,1074.0,2,9,432,Potential
15164.0,69,3,824.58,3,2556.0,3,2451.0,3,9,333,Potential
15165.0,374,1,487.75,1,691.0,1,1737.0,3,5,113,Lost
15167.0,321,1,158.8,1,692.0,1,457.0,1,3,111,Lost
15168.0,26,1,106.56,4,693.0,1,187.0,1,6,411,Unclassified
15171.0,332,1,1289.5,1,694.0,1,2977.0,4,6,114,Lost
15172.0,9,5,1624.05,5,3345.0,4,3231.0,4,13,544,Loyal
15174.0,323,1,135.75,1,695.0,1,330.0,1,3,111,Lost
15175.0,72,1,224.14,3,696.0,1,768.0,1,5,311,Unclassified
15178.0,261,1,40.5,1,697.0,1,30.0,1,3,111,Lost
15179.0,19,5,2206.9500000000003,4,3346.0,4,3533.0,5,13,445,Potential
15180.0,368,1,87.5,1,698.0,1,114.0,1,3,111,Lost
15181.0,67,3,689.48,3,2557.0,3,2215.0,3,9,333,Potential
15182.0,155,2,622.85,2,1906.0,3,2057.0,3,8,233,At Risk
15184.0,30,2,402.2,4,1907.0,3,1496.0,2,9,432,Potential
15185.0,71,1,310.62,3,699.0,1,1119.0,2,6,312,Potential
15186.0,15,2,411.41,4,1908.0,3,1526.0,2,9,432,Potential
15187.0,2,16,4777.18,5,4180.0,5,4048.0,5,15,555,Loyal
15189.0,2,41,16225.39,5,4316.0,5,4282.0,5,15,555,Loyal
15192.0,120,3,1044.32,2,2558.0,3,2738.0,4,9,234,At Risk
15193.0,61,1,499.32,3,700.0,1,1763.0,3,7,313,Potential
15194.0,4,15,7616.53,5,4163.0,5,4192.0,5,15,555,Loyal
15195.0,3,1,3861.0,5,701.0,1,3948.0,5,11,515,Unclassified
15197.0,11,3,1079.61,5,2559.0,3,2786.0,4,12,534,Unclassified
15198.0,93,2,193.64,2,1909.0,3,627.0,1,6,231,At Risk
15199.0,60,4,1268.7,3,3030.0,4,2960.0,4,11,344,Potential
15201.0,88,5,1236.54,2,3347.0,4,2927.0,4,10,244,At Risk
15203.0,26,6,1827.8,4,3555.0,5,3353.0,4,13,454,Potential
15204.0,358,1,316.58,1,702.0,1,1154.0,2,4,112,Lost
15205.0,86,2,653.24,2,1910.0,3,2131.0,3,8,233,At Risk
15206.0,11,4,420.3,5,3031.0,4,1565.0,2,11,542,Unclassified
15208.0,2,5,870.12,5,3348.0,4,2520.0,3,12,543,Loyal
15210.0,226,1,331.18,1,703.0,1,1230.0,2,4,112,Lost
15211.0,61,2,894.4100000000001,3,1911.0,3,2550.0,3,9,333,Potential
15212.0,242,1,101.8,1,704.0,1,170.0,1,3,111,Lost
15213.0,319,2,328.35,1,1912.0,3,1208.0,2,6,132,Lost
15214.0,2,8,1661.44,5,3829.0,5,3257.0,4,14,554,Loyal
15215.0,47,3,734.94,3,2560.0,3,2305.0,3,9,333,Potential
15216.0,88,1,96.6,2,705.0,1,150.0,1,4,211,At Risk
15218.0,11,11,5756.89,5,4031.0,5,4120.0,5,15,555,Loyal
15219.0,177,1,305.75,2,706.0,1,1081.0,2,5,212,At Risk
15220.0,52,6,1778.96,3,3556.0,5,3323.0,4,12,354,Potential
15221.0,367,1,403.25,1,707.0,1,1498.0,2,4,112,Lost
15222.0,319,1,585.0,1,708.0,1,1959.0,3,5,113,Lost
15223.0,226,2,755.75,1,1913.0,3,2341.0,3,7,133,Lost
15224.0,359,2,322.08,1,1914.0,3,1179.0,2,6,132,Lost
15225.0,235,1,409.4,1,709.0,1,1519.0,2,4,112,Lost
15226.0,311,1,154.41,1,710.0,1,426.0,1,3,111,Lost
15227.0,37,5,1219.4,3,3349.0,4,2915.0,4,11,344,Potential
15228.0,67,4,3386.71,3,3032.0,4,3856.0,5,12,345,Potential
15230.0,240,2,429.6,1,1915.0,3,1590.0,2,6,132,Lost
15232.0,114,2,612.06,2,1916.0,3,2029.0,3,8,233,At Risk
15234.0,277,1,197.0,1,711.0,1,640.0,1,3,111,Lost
15235.0,218,12,2247.51,1,4075.0,5,3554.0,5,11,155,Lost
15236.0,299,1,321.05,1,712.0,1,1174.0,2,4,112,Lost
15237.0,2,4,1412.32,5,3033.0,4,3086.0,4,13,544,Loyal
15238.0,30,3,1071.99,4,2561.0,3,2777.0,4,11,434,Potential
15239.0,11,2,780.59,5,1917.0,3,2385.0,3,11,533,Unclassified
15240.0,45,5,1706.57,3,3350.0,4,3283.0,4,11,344,Potential
15241.0,67,8,1756.44,3,3830.0,5,3311.0,4,12,354,Potential
15243.0,75,1,316.68,2,713.0,1,1156.0,2,5,212,At Risk
15244.0,66,2,631.57,3,1918.0,3,2079.0,3,9,333,Potential
15245.0,135,3,2515.84,2,2562.0,3,3642.0,5,10,235,At Risk
15246.0,239,2,514.15,1,1919.0,3,1801.0,3,7,133,Lost
15247.0,123,1,356.0,2,714.0,1,1328.0,2,5,212,At Risk
15249.0,32,13,6688.46,4,4113.0,5,4159.0,5,14,455,Potential
15251.0,10,11,10484.99,5,4032.0,5,4241.0,5,15,555,Loyal
15252.0,37,2,740.78,3,1920.0,3,2312.0,3,9,333,Potential
15253.0,17,5,918.2,4,3351.0,4,2577.0,3,11,443,Potential
15254.0,128,1,300.36,2,715.0,1,1046.0,2,5,212,At Risk
15255.0,67,1,890.85,3,716.0,1,2545.0,3,7,313,Potential
15256.0,149,1,98.45,2,717.0,1,156.0,1,4,211,At Risk
15257.0,284,1,317.15,1,718.0,1,1158.0,2,4,112,Lost
15258.0,169,2,623.16,2,1921.0,3,2059.0,3,8,233,At Risk
15260.0,101,7,1810.77,2,3698.0,5,3344.0,4,11,254,At Risk
15261.0,136,1,254.82,2,719.0,1,893.0,2,5,212,At Risk
15262.0,324,1,178.95000000000002,1,720.0,1,559.0,1,3,111,Lost
15263.0,107,1,156.51,2,721.0,1,440.0,1,4,211,At Risk
15264.0,65,1,393.74,3,722.0,1,1468.0,2,6,312,Potential
15265.0,152,2,1506.12,2,1922.0,3,3153.0,4,9,234,At Risk
15266.0,339,1,119.3,1,723.0,1,262.0,1,3,111,Lost
15267.0,23,5,1717.36,4,3352.0,4,3293.0,4,12,444,Potential
15269.0,24,1,408.8,4,724.0,1,1516.0,2,7,412,Potential
15270.0,16,7,2379.49,4,3699.0,5,3600.0,5,14,455,Potential
15271.0,8,15,2493.34,5,4164.0,5,3635.0,5,15,555,Loyal
15272.0,58,2,721.94,3,1923.0,3,2285.0,3,9,333,Potential
15274.0,5,2,716.57,5,1924.0,3,2280.0,3,11,533,Unclassified
15275.0,38,1,615.14,3,725.0,1,2035.0,3,7,313,Potential
15276.0,67,1,128.63,3,726.0,1,304.0,1,5,311,Unclassified
15277.0,47,1,255.9,3,727.0,1,897.0,2,6,312,Potential
15279.0,355,1,290.51,1,728.0,1,1013.0,2,4,112,Lost
15280.0,173,1,113.12,2,729.0,1,230.0,1,4,211,At Risk
15281.0,59,9,2332.15,3,3920.0,5,3583.0,5,13,355,Potential
15286.0,50,1,240.55,3,730.0,1,837.0,1,5,311,Unclassified
15287.0,23,2,486.69,4,1925.0,3,1732.0,2,9,432,Potential
15288.0,44,5,2306.52,3,3353.0,4,3573.0,5,12,345,Potential
15289.0,30,3,939.78,4,2563.0,3,2610.0,4,11,434,Potential
15290.0,5,18,7943.22,5,4215.0,5,4200.0,5,15,555,Loyal
15291.0,26,15,4668.3,4,4165.0,5,4038.0,5,14,455,Potential
15292.0,202,1,178.39,1,731.0,1,555.0,1,3,111,Lost
15296.0,51,6,3672.86,3,3557.0,5,3910.0,5,13,355,Potential
15297.0,11,3,641.94,5,2564.0,3,2104.0,3,11,533,Unclassified
15298.0,3,12,4799.9,5,4076.0,5,4050.0,5,15,555,Loyal
15299.0,68,7,4507.01,3,3700.0,5,4025.0,5,13,355,Potential
15300.0,65,1,496.44,3,732.0,1,1755.0,3,7,313,Potential
15301.0,51,12,5049.95,3,4077.0,5,4070.0,5,13,355,Potential
15303.0,291,1,574.02,1,733.0,1,1933.0,3,5,113,Lost
15304.0,61,8,694.4,3,3831.0,5,2229.0,3,11,353,Potential
15306.0,65,3,1174.35,3,2565.0,3,2880.0,4,10,334,Potential
15307.0,96,1,205.3,2,734.0,1,683.0,1,4,211,At Risk
15308.0,275,1,310.47,1,735.0,1,1118.0,2,4,112,Lost
15311.0,1,91,60632.75,5,4333.0,5,4325.0,5,15,555,Loyal
15312.0,76,4,924.85,2,3034.0,4,2591.0,3,9,243,At Risk
15313.0,111,1,52.0,2,736.0,1,43.0,1,4,211,At Risk
15314.0,200,1,327.97,1,737.0,1,1204.0,2,4,112,Lost
15315.0,65,2,570.5,3,1926.0,3,1925.0,3,9,333,Potential
15316.0,327,1,165.0,1,738.0,1,489.0,1,3,111,Lost
15318.0,4,1,312.62,5,739.0,1,1135.0,2,8,512,Unclassified
15319.0,284,1,204.5,1,740.0,1,680.0,1,3,111,Lost
15320.0,45,1,267.13,3,741.0,1,935.0,2,6,312,Potential
15321.0,71,3,2748.31,3,2566.0,3,3723.0,5,11,335,Potential
15322.0,86,1,679.68,2,742.0,1,2196.0,3,6,213,At Risk
15325.0,104,1,161.74,2,743.0,1,474.0,1,4,211,At Risk
15326.0,334,1,311.71,1,744.0,1,1127.0,2,4,112,Lost
15327.0,53,1,208.75,3,745.0,1,702.0,1,5,311,Unclassified
15329.0,40,3,1049.7,3,2567.0,3,2748.0,4,10,334,Potential
15330.0,33,2,714.9599999999999,4,1927.0,3,2275.0,3,10,433,Potential
15332.0,367,4,1661.06,1,3035.0,4,3256.0,4,9,144,Lost
15333.0,209,1,1028.56,1,746.0,1,2714.0,4,6,114,Lost
15334.0,157,3,350.82,2,2568.0,3,1306.0,2,7,232,At Risk
15335.0,54,1,170.22,3,747.0,1,514.0,1,5,311,Unclassified
15339.0,67,2,574.07,3,1928.0,3,1934.0,3,9,333,Potential
15341.0,81,1,2020.52,2,748.0,1,3454.0,4,7,214,At Risk
15342.0,130,1,406.09,2,749.0,1,1508.0,2,5,212,At Risk
15343.0,88,1,364.5,2,750.0,1,1363.0,2,5,212,At Risk
15344.0,1,3,563.94,5,2569.0,3,1916.0,3,11,533,Unclassified
15345.0,46,1,393.54,3,751.0,1,1467.0,2,6,312,Potential
15346.0,333,1,252.42,1,752.0,1,883.0,2,4,112,Lost
15347.0,367,1,201.6,1,753.0,1,666.0,1,3,111,Lost
15348.0,73,1,158.04,2,754.0,1,453.0,1,4,211,At Risk
15349.0,159,2,463.91,2,1929.0,3,1677.0,2,7,232,At Risk
15350.0,374,1,115.65,1,755.0,1,248.0,1,3,111,Lost
15351.0,13,7,1934.66,5,3701.0,5,3414.0,4,14,554,Loyal
15353.0,255,2,770.12,1,1930.0,3,2363.0,3,7,133,Lost
15355.0,30,2,277.05,4,1931.0,3,963.0,2,9,432,Potential
15356.0,32,10,2718.03,4,3974.0,5,3711.0,5,14,455,Potential
15358.0,5,22,8347.2,5,4257.0,5,4210.0,5,15,555,Loyal
15360.0,40,1,427.93,3,756.0,1,1584.0,2,6,312,Potential
15361.0,362,1,418.92,1,757.0,1,1562.0,2,4,112,Lost
15363.0,373,1,326.0,1,758.0,1,1195.0,2,4,112,Lost
15364.0,96,2,913.19,2,1932.0,3,2567.0,3,8,233,At Risk
15365.0,26,7,2314.32,4,3702.0,5,3576.0,5,14,455,Potential
15366.0,76,2,602.51,2,1933.0,3,2005.0,3,8,233,At Risk
15367.0,58,4,1877.59,3,3036.0,4,3390.0,4,11,344,Potential
15368.0,22,1,446.94000000000005,4,759.0,1,1629.0,2,7,412,Potential
15370.0,41,7,2386.05,3,3703.0,5,3603.0,5,13,355,Potential
15372.0,138,1,2007.4,2,760.0,1,3450.0,4,7,214,At Risk
15373.0,9,12,2415.91,5,4078.0,5,3609.0,5,15,555,Loyal
15374.0,129,1,168.0,2,761.0,1,501.0,1,4,211,At Risk
15376.0,41,3,1221.56,3,2570.0,3,2918.0,4,10,334,Potential
15379.0,170,7,3703.29,2,3704.0,5,3916.0,5,12,255,At Risk
15380.0,9,5,1690.26,5,3354.0,4,3271.0,4,13,544,Loyal
15381.0,214,2,596.85,1,1934.0,3,1989.0,3,7,133,Lost
15382.0,15,6,5955.71,4,3558.0,5,4128.0,5,14,455,Potential
15384.0,170,2,642.41,2,1935.0,3,2107.0,3,8,233,At Risk
15385.0,41,1,316.88,3,762.0,1,1157.0,2,6,312,Potential
15386.0,187,1,394.14,1,763.0,1,1469.0,2,4,112,Lost
15388.0,271,1,140.54,1,764.0,1,359.0,1,3,111,Lost
15389.0,173,1,500.0,2,765.0,1,1765.0,3,6,213,At Risk
15392.0,5,4,1535.53,5,3037.0,4,3171.0,4,13,544,Loyal
15393.0,17,2,231.86,4,1936.0,3,805.0,1,8,431,Unclassified
15394.0,10,4,2183.54,5,3038.0,4,3526.0,5,14,545,Loyal
15395.0,326,1,107.45,1,766.0,1,190.0,1,3,111,Lost
15396.0,113,1,288.18,2,767.0,1,997.0,2,5,212,At Risk
15397.0,290,1,94.0,1,768.0,1,141.0,1,3,111,Lost
15398.0,17,2,1345.53,4,1937.0,3,3035.0,4,11,434,Potential
15399.0,2,3,815.77,5,2571.0,3,2440.0,3,11,533,Unclassified
15400.0,93,5,716.2,2,3355.0,4,2278.0,3,9,243,At Risk
15402.0,149,2,626.77,2,1938.0,3,2069.0,3,8,233,At Risk
15405.0,190,1,349.1,1,769.0,1,1299.0,2,4,112,Lost
15406.0,32,2,510.71,4,1939.0,3,1791.0,3,10,433,Potential
15407.0,34,4,1046.74,3,3039.0,4,2742.0,4,11,344,Potential
15408.0,265,1,267.18,1,770.0,1,937.0,2,4,112,Lost
15410.0,85,8,3450.84,2,3832.0,5,3870.0,5,12,255,At Risk
15411.0,27,4,1348.93,4,3040.0,4,3039.0,4,12,444,Potential
15412.0,172,1,190.53,2,771.0,1,610.0,1,4,211,At Risk
15414.0,10,3,774.9000000000001,5,2572.0,3,2369.0,3,11,533,Unclassified
15415.0,314,1,559.61,1,772.0,1,1903.0,3,5,113,Lost
15416.0,65,4,3984.32,3,3041.0,4,3964.0,5,12,345,Potential
15417.0,86,1,508.8,2,773.0,1,1788.0,3,6,213,At Risk
15419.0,25,1,135.86,4,774.0,1,332.0,1,6,411,Unclassified
15421.0,59,4,950.36,3,3042.0,4,2620.0,4,11,344,Potential
15422.0,324,2,97.7,1,1940.0,3,153.0,1,5,131,Lost
15423.0,39,1,43.5,3,775.0,1,33.0,1,5,311,Unclassified
15424.0,255,2,383.34,1,1941.0,3,1424.0,2,6,132,Lost
15426.0,20,5,1404.07,4,3356.0,4,3081.0,4,12,444,Potential
15427.0,34,3,1430.54,3,2573.0,3,3106.0,4,10,334,Potential
15428.0,16,1,93.78,4,776.0,1,139.0,1,6,411,Unclassified
15429.0,27,2,397.35,4,1942.0,3,1480.0,2,9,432,Potential
15432.0,24,1,171.19000000000003,4,777.0,1,518.0,1,6,411,Unclassified
15433.0,214,2,533.3,1,1943.0,3,1842.0,3,7,133,Lost
15434.0,9,5,1041.48,5,3357.0,4,2732.0,4,13,544,Loyal
15435.0,23,1,149.29,4,778.0,1,393.0,1,6,411,Unclassified
15436.0,13,3,1067.75,5,2574.0,3,2767.0,4,12,534,Unclassified
15437.0,263,1,200.16,1,779.0,1,655.0,1,3,111,Lost
15438.0,132,1,156.57999999999998,2,780.0,1,441.0,1,4,211,At Risk
15440.0,55,3,383.68,3,2575.0,3,1426.0,2,8,332,Potential
15442.0,249,1,594.0,1,781.0,1,1977.0,3,5,113,Lost
15443.0,2,7,3213.59,5,3705.0,5,3832.0,5,15,555,Loyal
15444.0,10,2,1411.21,5,1944.0,3,3085.0,4,12,534,Unclassified
15445.0,265,1,113.5,1,782.0,1,233.0,1,3,111,Lost
15447.0,331,1,155.17000000000002,1,783.0,1,434.0,1,3,111,Lost
15448.0,313,1,494.64,1,784.0,1,1751.0,3,5,113,Lost
15449.0,27,3,974.52,4,2576.0,3,2645.0,4,11,434,Potential
15450.0,31,1,429.84,4,785.0,1,1591.0,2,7,412,Potential
15452.0,30,3,528.48,4,2577.0,3,1832.0,3,10,433,Potential
15453.0,2,7,1371.77,5,3706.0,5,3053.0,4,14,554,Loyal
15454.0,363,1,179.1,1,786.0,1,564.0,1,3,111,Lost
15456.0,284,3,434.59,1,2578.0,3,1604.0,2,6,132,Lost
15457.0,263,1,237.07,1,787.0,1,825.0,1,3,111,Lost
15458.0,26,1,161.64,4,788.0,1,472.0,1,6,411,Unclassified
15460.0,355,1,214.26,1,789.0,1,722.0,1,3,111,Lost
15462.0,95,3,234.6,2,2579.0,3,818.0,1,6,231,At Risk
15463.0,30,1,126.14,4,790.0,1,294.0,1,6,411,Unclassified
15464.0,339,1,1044.65,1,791.0,1,2739.0,4,6,114,Lost
15465.0,20,18,7354.62,4,4216.0,5,4188.0,5,14,455,Potential
15466.0,86,1,334.53,2,792.0,1,1244.0,2,5,212,At Risk
15467.0,10,3,524.88,5,2580.0,3,1824.0,3,11,533,Unclassified
15468.0,52,2,467.51,3,1945.0,3,1686.0,2,8,332,Potential
15469.0,51,2,538.55,3,1946.0,3,1857.0,3,9,333,Potential
15471.0,3,1,454.48,5,793.0,1,1650.0,2,8,512,Unclassified
15472.0,114,1,371.56,2,794.0,1,1381.0,2,5,212,At Risk
15473.0,15,7,1771.2,4,3707.0,5,3319.0,4,13,454,Potential
15475.0,78,1,454.11,2,795.0,1,1647.0,2,5,212,At Risk
15478.0,41,2,1399.92,3,1947.0,3,3076.0,4,10,334,Potential
15480.0,117,1,905.5,2,796.0,1,2559.0,3,6,213,At Risk
15482.0,16,12,10879.76,4,4079.0,5,4249.0,5,14,455,Potential
15483.0,162,4,225.26,2,3043.0,4,772.0,1,7,241,At Risk
15484.0,2,4,3590.41,5,3044.0,4,3892.0,5,14,545,Loyal
15485.0,31,3,2564.5,4,2581.0,3,3656.0,5,12,435,Potential
15488.0,93,1,91.32,2,797.0,1,129.0,1,4,211,At Risk
15489.0,23,3,1134.28,4,2582.0,3,2847.0,4,11,434,Potential
15491.0,96,6,3100.09,2,3559.0,5,3809.0,5,12,255,At Risk
15492.0,29,2,659.46,4,1948.0,3,2153.0,3,10,433,Potential
15493.0,33,5,1953.41,4,3358.0,4,3422.0,4,12,444,Potential
15494.0,22,2,1280.58,4,1949.0,3,2971.0,4,11,434,Potential
15497.0,18,2,1262.2,4,1950.0,3,2953.0,4,11,434,Potential
15498.0,3,27,13316.4,5,4283.0,5,4270.0,5,15,555,Loyal
15500.0,9,4,1131.56,5,3045.0,4,2842.0,4,13,544,Loyal
15502.0,16,12,10384.93,4,4080.0,5,4237.0,5,14,455,Potential
15503.0,363,1,141.04,1,798.0,1,360.0,1,3,111,Lost
15504.0,82,1,52.83,2,799.0,1,46.0,1,4,211,At Risk
15505.0,53,5,3610.96,3,3359.0,4,3895.0,5,12,345,Potential
15506.0,23,3,972.08,4,2583.0,3,2641.0,4,11,434,Potential
15507.0,172,1,475.86,2,800.0,1,1701.0,2,5,212,At Risk
15508.0,190,6,1000.27,1,3560.0,5,2676.0,4,10,154,Lost
15510.0,331,1,250.0,1,801.0,1,870.0,2,4,112,Lost
15511.0,12,5,900.53,5,3360.0,4,2555.0,3,12,543,Loyal
15512.0,156,2,121.0,2,1951.0,3,271.0,1,6,231,At Risk
15513.0,34,19,14758.22,3,4224.0,5,4278.0,5,13,355,Potential
15514.0,13,11,4023.72,5,4033.0,5,3972.0,5,15,555,Loyal
15516.0,45,3,62.43,3,2584.0,3,57.0,1,7,331,Unclassified
15517.0,234,1,267.03,1,802.0,1,934.0,2,4,112,Lost
15518.0,65,8,1921.55,3,3833.0,5,3409.0,4,12,354,Potential
15520.0,2,1,343.5,5,803.0,1,1276.0,2,8,512,Unclassified
15521.0,41,8,3000.2,3,3834.0,5,3785.0,5,13,355,Potential
15522.0,33,2,397.99,4,1952.0,3,1484.0,2,9,432,Potential
15523.0,85,1,412.0100000000001,2,804.0,1,1528.0,2,5,212,At Risk
15524.0,25,1,440.0,4,805.0,1,1619.0,2,7,412,Potential
15525.0,3,3,734.37,5,2585.0,3,2304.0,3,11,533,Unclassified
15526.0,34,2,148.44,3,1953.0,3,390.0,1,7,331,Unclassified
15527.0,19,8,2428.53,4,3835.0,5,3614.0,5,14,455,Potential
15528.0,255,1,229.33,1,806.0,1,794.0,1,3,111,Lost
15529.0,23,11,3962.6,4,4034.0,5,3958.0,5,14,455,Potential
15530.0,22,4,1497.31,4,3046.0,4,3148.0,4,12,444,Potential
15531.0,9,2,1972.39,5,1954.0,3,3431.0,4,12,534,Unclassified
15532.0,26,4,1564.73,4,3047.0,4,3192.0,4,12,444,Potential
15533.0,20,3,807.57,4,2586.0,3,2427.0,3,10,433,Potential
15535.0,174,4,502.9,2,3048.0,4,1774.0,3,9,243,At Risk
15537.0,164,1,110.92,2,807.0,1,212.0,1,4,211,At Risk
15539.0,8,1,538.46,5,808.0,1,1856.0,3,9,513,Unclassified
15540.0,12,1,213.3,5,809.0,1,714.0,1,7,511,Unclassified
15541.0,115,1,85.13000000000001,2,810.0,1,112.0,1,4,211,At Risk
15543.0,289,1,127.86,1,811.0,1,300.0,1,3,111,Lost
15544.0,10,9,3546.71,5,3921.0,5,3885.0,5,15,555,Loyal
15545.0,55,2,288.97,3,1955.0,3,1001.0,2,8,332,Potential
15547.0,8,14,4910.6,5,4136.0,5,4058.0,5,15,555,Loyal
15549.0,78,3,1681.46,2,2587.0,3,3265.0,4,9,234,At Risk
15550.0,5,4,575.63,5,3049.0,4,1938.0,3,12,543,Loyal
15551.0,37,1,436.06,3,812.0,1,1606.0,2,6,312,Potential
15552.0,218,1,90.12,1,813.0,1,124.0,1,3,111,Lost
15553.0,61,1,428.93,3,814.0,1,1588.0,2,6,312,Potential
15554.0,278,1,217.2,1,815.0,1,742.0,1,3,111,Lost
15555.0,13,16,4794.86,5,4181.0,5,4049.0,5,15,555,Loyal
15556.0,25,1,279.77,4,816.0,1,968.0,2,7,412,Potential
15557.0,29,1,468.91,4,817.0,1,1690.0,2,7,412,Potential
15561.0,12,4,800.5899999999999,5,3050.0,4,2416.0,3,12,543,Loyal
15562.0,352,1,134.55,1,818.0,1,324.0,1,3,111,Lost
15563.0,23,4,1400.44,4,3051.0,4,3078.0,4,12,444,Potential
15565.0,51,2,173.16000000000005,3,1956.0,3,529.0,1,7,331,Unclassified
15567.0,19,1,186.01,4,819.0,1,595.0,1,6,411,Unclassified
15568.0,3,3,758.29,5,2588.0,3,2347.0,3,11,533,Unclassified
15569.0,104,5,1375.71,2,3361.0,4,3055.0,4,10,244,At Risk
15570.0,8,12,4148.82,5,4081.0,5,3990.0,5,15,555,Loyal
15571.0,12,4,650.4300000000001,5,3052.0,4,2126.0,3,12,543,Loyal
15572.0,5,7,2533.42,5,3708.0,5,3648.0,5,15,555,Loyal
15573.0,32,2,591.1899999999999,4,1957.0,3,1971.0,3,10,433,Potential
15574.0,178,4,675.64,2,3053.0,4,2185.0,3,9,243,At Risk
15576.0,38,1,921.37,3,820.0,1,2583.0,3,7,313,Potential
15577.0,152,3,258.88,2,2589.0,3,910.0,2,7,232,At Risk
15578.0,163,1,127.1,2,821.0,1,298.0,1,4,211,At Risk
15579.0,69,2,327.6,3,1958.0,3,1202.0,2,8,332,Potential
15581.0,121,13,3675.77,2,4114.0,5,3911.0,5,12,255,At Risk
15582.0,25,3,682.9100000000001,4,2590.0,3,2204.0,3,10,433,Potential
15584.0,24,4,720.86,4,3054.0,4,2283.0,3,11,443,Potential
15585.0,177,1,455.3,2,822.0,1,1653.0,2,5,212,At Risk
15587.0,51,4,913.68,3,3055.0,4,2568.0,3,10,343,Potential
15589.0,256,3,478.53,1,2591.0,3,1709.0,2,6,132,Lost
15592.0,47,1,388.58,3,823.0,1,1451.0,2,6,312,Potential
15593.0,71,1,199.8,3,824.0,1,651.0,1,5,311,Unclassified
15594.0,16,5,1771.78,4,3362.0,4,3320.0,4,12,444,Potential
15596.0,101,5,1406.59,2,3363.0,4,3084.0,4,10,244,At Risk
15597.0,36,1,324.57,3,825.0,1,1188.0,2,6,312,Potential
15598.0,54,1,240.68,3,826.0,1,838.0,1,5,311,Unclassified
15599.0,27,2,761.74,4,1959.0,3,2351.0,3,10,433,Potential
15601.0,12,14,6776.56,5,4137.0,5,4165.0,5,15,555,Loyal
15602.0,9,9,1297.87,5,3922.0,5,2985.0,4,14,554,Loyal
15603.0,79,1,48.48,2,827.0,1,36.0,1,4,211,At Risk
15604.0,53,1,216.39,3,828.0,1,737.0,1,5,311,Unclassified
15605.0,37,5,1198.23,3,3364.0,4,2899.0,4,11,344,Potential
15606.0,62,9,2920.16,3,3923.0,5,3768.0,5,13,355,Potential
15607.0,337,1,104.76,1,829.0,1,181.0,1,3,111,Lost
15608.0,29,4,1093.68,4,3056.0,4,2796.0,4,12,444,Potential
15609.0,185,1,298.48,1,830.0,1,1040.0,2,4,112,Lost
15610.0,52,1,112.46,3,831.0,1,224.0,1,5,311,Unclassified
15611.0,10,13,1591.45,5,4115.0,5,3209.0,4,14,554,Loyal
15612.0,37,2,195.15,3,1960.0,3,631.0,1,7,331,Unclassified
15615.0,11,23,10399.74,5,4262.0,5,4238.0,5,15,555,Loyal
15618.0,33,4,776.851,4,3057.0,4,2374.0,3,11,443,Potential
15619.0,11,1,336.4,5,832.0,1,1252.0,2,8,512,Unclassified
15620.0,57,3,1553.18,3,2592.0,3,3184.0,4,10,334,Potential
15621.0,5,4,1293.03,5,3058.0,4,2981.0,4,13,544,Loyal
15622.0,44,9,3709.56,3,3924.0,5,3918.0,5,13,355,Potential
15623.0,142,1,301.03000000000003,2,833.0,1,1053.0,2,5,212,At Risk
15624.0,117,4,588.13,2,3059.0,4,1964.0,3,9,243,At Risk
15625.0,104,4,1534.26,2,3060.0,4,3170.0,4,10,244,At Risk
15626.0,75,2,675.8,2,1961.0,3,2188.0,3,8,233,At Risk
15628.0,5,9,2870.24,5,3925.0,5,3755.0,5,15,555,Loyal
15630.0,46,2,1186.35,3,1962.0,3,2887.0,4,10,334,Potential
15632.0,16,8,3285.31,4,3836.0,5,3842.0,5,14,455,Potential
15634.0,18,1,243.55,4,834.0,1,846.0,1,6,411,Unclassified
15636.0,90,2,724.76,2,1963.0,3,2288.0,3,8,233,At Risk
15637.0,53,1,223.36,3,835.0,1,762.0,1,5,311,Unclassified
15639.0,135,1,425.32,2,836.0,1,1576.0,2,5,212,At Risk
15640.0,5,15,12416.11,5,4166.0,5,4263.0,5,15,555,Loyal
15641.0,106,4,1887.2,2,3061.0,4,3396.0,4,10,244,At Risk
15643.0,192,3,664.0,1,2593.0,3,2160.0,3,7,133,Lost
15644.0,167,4,803.54,2,3062.0,4,2420.0,3,9,243,At Risk
15645.0,19,1,612.01,4,837.0,1,2028.0,3,8,413,Potential
